asset,Hat,Body,Ears,Eyes,Head,name,Class,Family,Weapon,Accessory,Background,FacialHair
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654c696576696e526f62696e736f6e,None,Black Wool Coat,Plain,Normal,Ape,Lievin Robinson,Craftsmen,Robinson,None,None,Blue,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654a6f73657068696e536d697468,Sombrero,Cardigan,Feather Pen,Normal,Ape,Josephin Smith,Craftsmen,Smith,None,None,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654167757374696e42616c6477696e,Hoodie,Lumberjack Shirt,Plain,Spectacles,Ape,Agustin Baldwin,Military Officers,Baldwin,None,Diamond Grill,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065426172746f6c6f6d6542616c6477696e,Knight Helmet,Brown Suit,Plain,Normal,Ape,Bartolome Baldwin,Military Officers,Baldwin,Sword,Wheat,Warm,Goatee
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706557616b656669656c64436f78,Top Hat,Cardigan,Plain,Monocle,Ape,Wakefield Cox,Artists,Cox,None,None,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654e69636f6c6173436869657361,Feather Hat,Ape,Silver Earring,Normal,Ape,Nicolas Chiesa,Merchants,Chiesa,None,Paint Brush,Neutral,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706542657274696e57696c736f6e,None,Brown Suit,Silver Earring,Aviators,Ape,Bertin Wilson,Craftsmen,Wilson,None,None,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706543616c6477656c6c43617374696c6c6f,Gold Helmet,Lumberjack Shirt,Feather Pen,Normal,Ape,Caldwell Castillo,Explorers,Castillo,Rifle,None,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706544656e746f6e477265656e,None,Ape,Plain,Normal,Ape,Denton Green,Craftsmen,Green,None,None,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065476173636f6e45647761726473,None,Lumberjack Shirt,Plain,Normal,Ape,Gascon Edwards,Craftsmen,Edwards,Sword,None,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706557696e7468726f7057696c736f6e,Wool Cap,Ape,Plain,Normal,Ape,Winthrop Wilson,Craftsmen,Wilson,Spear,None,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655761726452696368,Gold Helmet,Lumberjack Shirt,Silver Earring,Normal,Ape,Ward Rich,Artists,Rich,None,None,Blue,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065526f646e65794d6164646f636b,Wool Cap,Chainmail,Plain,Normal,Ape,Rodney Maddock,Military Officers,Maddock,Spear,Cigar,Red,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706553616e646f6e4b696e67,Top Hat,Cardigan,Silver Earring,Normal,Ape,Sandon King,Artists,King,None,None,Cold,Goatee
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065437265696768746f6e42657374,None,Lumberjack Shirt,Plain,Spectacles,Robot,Creighton Best,Artists,Best,None,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654461676f626572745461796c6f72,None,Cardigan,Plain,Normal,Ape,Dagobert Taylor,Craftsmen,Taylor,None,Pipe,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065563f6e616e6365436f78,Pirate Hat,Prisoner Uniform,Plain,Normal,Cardano,Vénance Cox,Artists,Cox,None,None,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706545736d6f6e64436f78,None,Black Wool Coat,Plain,Shutter Shades,Orange,Esmond Cox,Artists,Cox,None,None,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654368696c746f6e476172633f61,None,Cardigan,Plain,Spectacles,Ape,Chilton García,Explorers,García,None,Cigar,Blue,Goatee
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654b65796f6e436f72746573,Spinner Hat,Brown Suit,Cardano Earring,Normal,Ape,Keyon Cortes,Explorers,Cortes,None,None,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706557796e64616d57616c6b6572,Wool Cap,Chainmail,Plain,Normal,Ape,Wyndam Walker,Craftsmen,Walker,None,None,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d696c746f6e52696368,None,Prisoner Uniform,Plain,Aviators,Ape,Milton Rich,Artists,Rich,None,Cigar,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706541696c656e477265656e,None,Ape,Plain,Normal,Ape,Ailen Green,Craftsmen,Green,None,Cigar,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065576f6f64726f77526f62696e736f6e,Feather Hat,Brown Suit,Plain,Normal,Ape,Woodrow Robinson,Craftsmen,Robinson,None,None,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065536162696e577269676874,None,Chainmail,Plain,Shutter Shades,Zombie,Sabin Wright,Military Officers,Wright,Sword,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706544656e76657245647761726473,Wool Cap,Ape,Plain,Normal,Ape,Denver Edwards,Craftsmen,Edwards,None,None,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065503f70696e526f6265727473,None,Lumberjack Shirt,Plain,Normal,Robot,Pépin Roberts,Craftsmen,Roberts,None,None,Neutral,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706552616d73616d794d6164646f636b,None,Chainmail,Earphones,VR Headset,Robot,Ramsamy Maddock,Military Officers,Maddock,None,None,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706553616c766174526f6265727473,None,Ape,Silver Earring,Normal,Ape,Salvat Roberts,Craftsmen,Roberts,None,Dagger,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706544756e7374616e577269676874,None,Alien,Plain,Spectacles,Alien,Dunstan Wright,Military Officers,Wright,None,None,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065416c69646f7264656c614372757a,Wool Cap,Prisoner Uniform,Feather Pen,Normal,Ape,Alidor de la Cruz,Explorers,de la Cruz,Sword,None,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655468616e6557696c736f6e,None,Ape,Earphones,Sunglasses,Ape,Thane Wilson,Craftsmen,Wilson,None,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065576869746669656c6442657374,Top Hat,Doublet,Feather Pen,Normal,Ape,Whitfield Best,Artists,Best,None,Wheat,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065426c61646542657374,Privateer Hat,Ape,Plain,Normal,Ape,Blade Best,Artists,Best,Spear,None,Aqua,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d6561644b696e67,None,Doublet,Plain,Normal,Ape,Mead King,Artists,King,None,Bubblegum,Neutral,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654469636b696e736f6e4d6f6e6574,Wool Cap,Black Wool Coat,Silver Earring,Spectacles,Ape,Dickinson Monet,Royal Advisors,Monet,None,Wheat,Aqua,Goatee
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d61727469616c5461796c6f72,None,Lumberjack Shirt,Plain,Spectacles,Ape,Martial Taylor,Craftsmen,Taylor,None,None,Red,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706557696e73746f6e45647761726473,None,Ape,Plain,Normal,Ape,Winston Edwards,Craftsmen,Edwards,Spear,None,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d6174686572446176696573,None,Prisoner Uniform,Plain,Normal,Ape,Mather Davies,Craftsmen,Davies,None,Wheat,Blue,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170653f6c69656e577269676874,Gold Helmet,Ape,Plain,Sunglasses,Ape,Élien Wright,Military Officers,Wright,Sword,Cigar,Blue,Goatee
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065456e726971756557696c736f6e,Wool Cap,Brown Suit,Plain,Normal,Ape,Enrique Wilson,Craftsmen,Wilson,Sword,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654561746f6e436869657361,Privateer Hat,Black Wool Coat,Plain,Normal,Ape,Eaton Chiesa,Merchants,Chiesa,Sword,Gold Teeth,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706541636b6c657952696368,Voltaire Wig,Ape,Earphones,Normal,Ape,Ackley Rich,Artists,Rich,None,None,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655472616e746572526f6265727473,None,Cardigan,Plain,VR Headset,Ape,Tranter Roberts,Craftsmen,Roberts,None,None,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654a61796d6554686f6d6173,Top Hat,Cardigan,Plain,Normal,Ape,Jayme Thomas,Craftsmen,Thomas,None,None,Neutral,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706542726f64657269636b436f72746573,Top Hat,Black Wool Coat,Silver Earring,Normal,Ape,Broderick Cortes,Explorers,Cortes,None,Wheat,Oker,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706553616c7661746f7252696368,None,Suit,Plain,Normal,Ape,Salvator Rich,Artists,Rich,None,Gold Teeth,Aqua,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706550616c6d6572436869657361,None,Suit,Plain,Sunglasses,Robot,Palmer Chiesa,Merchants,Chiesa,None,Bubblegum,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065546f75737361696e7442726f776e,Top Hat,Prisoner Uniform,Plain,Normal,Ape,Toussaint Brown,Craftsmen,Brown,None,None,Cold,Goatee
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706544617277696e5768697465,None,Prisoner Uniform,Feather Pen,Normal,Ape,Darwin White,Craftsmen,White,None,None,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706544616c746f6e43617374696c6c6f,Privateer Hat,Suit,Plain,Sunglasses,Ape,Dalton Castillo,Explorers,Castillo,None,Cigar,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065436861706d616e436f78,None,Brown Suit,Earphones,Normal,Orange,Chapman Cox,Artists,Cox,None,Wheat,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706554657272656c4b696e67,None,Brown Suit,Feather Pen,Normal,Ape,Terrel King,Artists,King,Sword,Cigar,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654e656c6c6f4b696e67,Privateer Hat,Brown Suit,Plain,Normal,Ape,Nello King,Artists,King,None,Gold Teeth,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706553696d6f6e436869657361,None,Suit,Feather Pen,Normal,Orange,Simon Chiesa,Merchants,Chiesa,Spear,Cigar,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654672616e636973636f57616c6b6572,Top Hat,Lumberjack Shirt,Silver Earring,Normal,Ape,Francisco Walker,Craftsmen,Walker,None,None,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654b697070436f72746573,None,Black Wool Coat,Silver Earring,Normal,Robot,Kipp Cortes,Explorers,Cortes,Spear,None,Neutral,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065536c616465477265656e,None,Ape,Plain,Normal,Ape,Slade Green,Craftsmen,Green,None,None,Cold,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d61726c6f774d6164646f636b,None,Zombie,Silver Earring,Normal,Zombie,Marlow Maddock,Military Officers,Maddock,None,None,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654a6f73657068696e5768697465,None,Cardigan,Plain,Normal,Orange,Josephin White,Craftsmen,White,None,None,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654573746576616e4b696e67,Privateer Hat,Cardigan,Silver Earring,Normal,Orange,Estevan King,Artists,King,None,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654a756c69616e5461796c6f72,Wool Cap,Cardigan,Plain,Normal,Ape,Julian Taylor,Craftsmen,Taylor,None,Wheat,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706554696d6f6c3f6f6e526f6265727473,None,Cardigan,Plain,Normal,Cardano,Timoléon Roberts,Craftsmen,Roberts,None,None,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655061726b65724576616e73,Knight Helmet,Chainmail,Plain,Normal,Ape,Parker Evans,Craftsmen,Evans,None,None,Neutral,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706542697263684b696e67,Fruit Basket,Brown Suit,Silver Earring,Normal,Ape,Birch King,Artists,King,None,None,Cold,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065466f726265734576616e73,None,Doublet,Silver Earring,Normal,Orange,Forbes Evans,Craftsmen,Evans,None,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654f616b6c65794b696e67,None,Ape,Silver Earring,Normal,Ape,Oakley King,Artists,King,None,Paint Brush,Aqua,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706552616543617374696c6c6f,None,Chainmail,Plain,Normal,Ape,Rae Castillo,Explorers,Castillo,None,Harmonica,Warm,Goatee
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654f726d616e54686f6d6173,Wool Cap,Ape,Plain,Normal,Ape,Orman Thomas,Craftsmen,Thomas,None,Wheat,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065526f6265727454686f6d6173,Top Hat,Lumberjack Shirt,Feather Pen,Normal,Ape,Robert Thomas,Craftsmen,Thomas,None,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065416c6578616e64726554686f6d6173,Top Hat,Cardigan,Feather Pen,Normal,Ape,Alexandre Thomas,Craftsmen,Thomas,None,None,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654c6f6d617264656c614372757a,None,Ape,Plain,Safety Goggles,Ape,Lomar de la Cruz,Explorers,de la Cruz,Sword,Wheat,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706553616c7661745768697465,None,Cardigan,Plain,Normal,Ape,Salvat White,Craftsmen,White,None,Cigar,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706542617264656e436869657361,Wool Cap,Cardigan,Plain,Shutter Shades,Ape,Barden Chiesa,Merchants,Chiesa,Rifle,None,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706552756479617264536d697468,None,Gold Linen,Plain,Normal,Robot,Rudyard Smith,Craftsmen,Smith,None,None,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655472616e74657252696368,Wool Cap,Doublet,Earphones,Normal,Ape,Tranter Rich,Artists,Rich,None,None,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654761727269636b45647761726473,None,Lumberjack Shirt,Plain,Normal,Ape,Garrick Edwards,Craftsmen,Edwards,None,None,Neutral,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654772616e676572436f72746573,Pirate Hat,Chainmail,Plain,Normal,Ape,Granger Cortes,Explorers,Cortes,None,Pipe,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654b697070446176696573,Hoodie,Suit,Plain,Normal,Ape,Kipp Davies,Craftsmen,Davies,Sword,None,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706541746865726f6c42726f776e,None,Prisoner Uniform,Earphones,Normal,Ape,Atherol Brown,Craftsmen,Brown,None,None,Green,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654261726e657474477265656e,Top Hat,Brown Suit,Plain,Normal,Ape,Barnett Green,Craftsmen,Green,None,None,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065526f62657274466f7264,None,Cardigan,Plain,Normal,Robot,Robert Ford,Artists,Ford,None,Wheat,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065436172766572466f7264,None,Knight Armor,Silver Earring,Spectacles,Ape,Carver Ford,Artists,Ford,None,None,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065576869746669656c644c617669676e65,Voltaire Wig,Brown Suit,Plain,Normal,Cardano,Whitfield Lavigne,Royal Advisors,Lavigne,Rifle,Dagger,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065566976616e74477265656e,None,Ape,Plain,Sunglasses,Ape,Vivant Green,Craftsmen,Green,None,None,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654a61796d6542616c6477696e,None,Orange,Feather Pen,Sunglasses,Orange,Jayme Baldwin,Military Officers,Baldwin,None,Dagger,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654b656e746f6e4d617273,None,Ape,Plain,Normal,Ape,Kenton Mars,Artists,Mars,None,Bubblegum,Green,Goatee
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654265646542657374,Privateer Hat,Knight Armor,Plain,Normal,Ape,Bede Best,Artists,Best,Spear,None,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706552756666696e57616c6b6572,Pirate Hat,Prisoner Uniform,Plain,Normal,Ape,Ruffin Walker,Craftsmen,Walker,None,None,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065526567696e616c64446176696573,Wool Cap,Lumberjack Shirt,Plain,Normal,Ape,Reginald Davies,Craftsmen,Davies,Sword,None,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065456c696163696e43617374696c6c6f,Top Hat,Chainmail,Earphones,Normal,Ape,Eliacin Castillo,Explorers,Castillo,None,Cigar,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706547726179736f6e477265656e,None,Prisoner Uniform,Plain,Normal,Ape,Grayson Green,Craftsmen,Green,None,None,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065456c6d617257696c736f6e,Privateer Hat,Brown Suit,Plain,Normal,Ape,Elmar Wilson,Craftsmen,Wilson,None,None,Neutral,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654c696e776f6f64436f78,None,Prisoner Uniform,Plain,Spectacles,Ape,Linwood Cox,Artists,Cox,None,Paint Brush,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706553696c763f7265416d61746f,None,Doublet,Plain,Sunglasses,Orange,Silvère Amato,Merchants,Amato,None,Paint Brush,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065426172636c617945647761726473,None,Chainmail,Silver Earring,Normal,Ape,Barclay Edwards,Craftsmen,Edwards,None,None,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654b656e746f6e52696368,Voltaire Wig,Black Wool Coat,Silver Earring,Normal,Ape,Kenton Rich,Artists,Rich,None,None,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655370696b6542726f776e,Feather Hat,Lumberjack Shirt,Feather Pen,Normal,Ape,Spike Brown,Craftsmen,Brown,None,None,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655765736c657948696c6c,None,Ape,Plain,Shutter Shades,Ape,Wesley Hill,Artists,Hill,Sword,Wheat,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065456e6e656d6f6e644d6164646f636b,Voltaire Wig,Gold Linen,Plain,Sunglasses,Ape,Ennemond Maddock,Military Officers,Maddock,None,Wheat,Neutral,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706544756e7374616e416d61746f,Hoodie,Cardigan,Feather Pen,Normal,Ape,Dunstan Amato,Merchants,Amato,None,Gold Teeth,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654761727269636b57616c6b6572,None,Cardigan,Plain,Normal,Ape,Garrick Walker,Craftsmen,Walker,None,None,Cold,Goatee
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065566976616e7452696368,None,Cardigan,Plain,VR Headset,Orange,Vivant Rich,Artists,Rich,None,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654a6f7267654576616e73,Wool Cap,Ape,Feather Pen,Normal,Ape,Jorge Evans,Craftsmen,Evans,None,None,Neutral,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065416d696c6361724d617273,None,Gold Linen,Feather Pen,Normal,Ape,Amilcar Mars,Artists,Mars,None,None,Aqua,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655075746e616d436f72746573,Gold Helmet,Knight Armor,Feather Pen,Normal,Ape,Putnam Cortes,Explorers,Cortes,None,None,Warm,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d61727469616c436f72746573,Gold Helmet,Doublet,Feather Pen,Normal,Ape,Martial Cortes,Explorers,Cortes,None,Dagger,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706554656c657370686f726557696c736f6e,None,Black Wool Coat,Silver Earring,Normal,Ape,Telesphore Wilson,Craftsmen,Wilson,None,Cigar,Neutral,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654f736d6f6e6442657374,Top Hat,Cardigan,Feather Pen,Normal,Ape,Osmond Best,Artists,Best,None,Cigar,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d656e646f436869657361,Wool Cap,Chainmail,Plain,VR Headset,Ape,Mendo Chiesa,Merchants,Chiesa,Spear,None,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654f616b6c6579577269676874,Pirate Hat,Black Wool Coat,Feather Pen,Spectacles,Ape,Oakley Wright,Military Officers,Wright,None,Dagger,Green,Normal
